index,axis,true,pred,prob,text
201,JP,0,1,0.9989778995513916,'ENTJ ENTP. TMLT seem like they have everything together but actually be a mess? TMLT seem like a mess but actually have everything together? ISXJ. TMLT be addicted to sprinkles? I did not. I apologiz...
202,JP,0,1,0.9991206526756287,"'When you think astrologers could in fact be the most mentally stable people in the world... When you and your other INFP friend can communicate by just looking at each other, their energy says it all..."
203,TF,1,0,0.0040986561216413975,"'Thanks for the support, but I'm an idealist and I have to believe the world can change. Yes, I agree, and I've told this person already. But it's not just this one person, it's a societal issue. I've..."
204,NS,0,1,0.9988000392913818,"'I really like music and feel happier when it's on, but it's the middle of the night so I'm just listening to a fan and a clock ticking. There are some tasks that I do regularly and can focus on the d..."
204,TF,1,0,0.26006969809532166,"'I really like music and feel happier when it's on, but it's the middle of the night so I'm just listening to a fan and a clock ticking. There are some tasks that I do regularly and can focus on the d..."
204,JP,1,0,0.007629574276506901,"'I really like music and feel happier when it's on, but it's the middle of the night so I'm just listening to a fan and a clock ticking. There are some tasks that I do regularly and can focus on the d..."
205,NS,0,1,0.822123110294342,"'The caring part i agree with too. your logic can just as easily be reversed, meaning that when i'm sober, i'm too self conscious about my thoughts and am aware when they're not especially coherent......"
206,TF,1,0,0.30504104495048523,"'People are always asking me, what's wrong? chuckles I didn't know it could possibly be an ISFJ thing. Estj Sent from my iPhone using Tapatalk ISFJ. Sent from my iPhone using Tapatalk INTJ, though I'm..."
207,IE,0,1,0.9964463114738464,"'I was actually in a relationship with an INFP and I liked it. Also get along quite well with ENFPs. I do get you have some experience with some ISTJ, but that does not mean all of us are like... Red ..."
207,TF,0,1,0.9941834807395935,"'I was actually in a relationship with an INFP and I liked it. Also get along quite well with ENFPs. I do get you have some experience with some ISTJ, but that does not mean all of us are like... Red ..."
207,JP,0,1,0.9993413090705872,"'I was actually in a relationship with an INFP and I liked it. Also get along quite well with ENFPs. I do get you have some experience with some ISTJ, but that does not mean all of us are like... Red ..."
208,IE,1,0,0.0016354199033230543,"' Heal well My grandpa suffers from a previous stroke, I regret having a small argument on the morning of the day it happened, knowing it could have been my last memory with him. For now, hoping... IN..."
208,TF,0,1,0.9960605502128601,"' Heal well My grandpa suffers from a previous stroke, I regret having a small argument on the morning of the day it happened, knowing it could have been my last memory with him. For now, hoping... IN..."
208,JP,0,1,0.9986866116523743,"' Heal well My grandpa suffers from a previous stroke, I regret having a small argument on the morning of the day it happened, knowing it could have been my last memory with him. For now, hoping... IN..."
210,IE,0,1,0.9987799525260925,"'I'm so glad there is a thread about this. I've pondered this phenomena for a very long time. I'm glad others have pondered this as well. The phenomena is how memory existence retrieval, if you will,...."
210,JP,0,1,0.9993078708648682,"'I'm so glad there is a thread about this. I've pondered this phenomena for a very long time. I'm glad others have pondered this as well. The phenomena is how memory existence retrieval, if you will,...."
211,JP,0,1,0.9996925592422485,'I totally agree with you. mine is earned. and i'm just curious what others think.. i'm trying to figure somethings out.. and i've learned that trusting people is a huge thing with some people. If you...
212,IE,0,1,0.9989898800849915,'milduras a fucking shithole anyway. so it's not just me and people seem to agree that the show is painful? although i've watched one or two where it's like a whole room onto 1 or 2 people typeracer.c...
212,TF,1,0,0.006583962123841047,'milduras a fucking shithole anyway. so it's not just me and people seem to agree that the show is painful? although i've watched one or two where it's like a whole room onto 1 or 2 people typeracer.c...
213,IE,0,1,0.9992272853851318,"'Remarkable Creatures Tracy Chevalier Hamlet Shakespeare Wooo, you make me interested. Dracula by Bram Stoker Oranges are not the only fruits by Jeanette Winterson Yeah, I come off as super innocent. ..."
214,TF,0,1,0.979682207107544,"'No, you're not the only one going for independence. I almost didn't even bother looking through the rest of the list after I looked at the 2nd choice. I also chose independence. Independence... For w..."
214,JP,0,1,0.6441351175308228,"'No, you're not the only one going for independence. I almost didn't even bother looking through the rest of the list after I looked at the 2nd choice. I also chose independence. Independence... For w..."
215,NS,0,1,0.9983685612678528,"'LOL. Interesting. Then thanks for correcting me, I thought Sensors are that strict to rules All Sensors I know in my life are just like that so.. yeah I compare this to my ISFP brother and INFP siste..."
215,TF,0,1,0.9969184398651123,"'LOL. Interesting. Then thanks for correcting me, I thought Sensors are that strict to rules All Sensors I know in my life are just like that so.. yeah I compare this to my ISFP brother and INFP siste..."
216,IE,0,1,0.8735625743865967,"'I honestly think PerC's debate current events forum needs to be cancelled. ALSO I think there are a shit ton of alt righters lowkey nazis running around here, like jesus christ. b e g o n e c i s h e..."
216,JP,0,1,0.9975337982177734,"'I honestly think PerC's debate current events forum needs to be cancelled. ALSO I think there are a shit ton of alt righters lowkey nazis running around here, like jesus christ. b e g o n e c i s h e..."
217,JP,1,0,0.003392772749066353,"This is a concept I have been trying to communicate get across to my husband for at least the last ten years, so I will be curious to see what others have experienced. My husband is an ISTJ....and... ..."
222,TF,1,0,0.29439249634742737,' the stars and being lost in his own thoughts and imagination. Him generally being distracted constantly and wandering around in the beginning also reminded me of it. He says he's set on the... I don...
224,JP,0,1,0.9987624883651733,"'For me it's difficult to pre empt, I literally just hit a wall. I feel like I'm exhausted and can't think of the next step, I'm too focused in the here and now and there's no reprieve in sight. I... ..."
226,TF,1,0,0.49023744463920593,"'Infants don't make their own antibodies until they're about six months old so it's better for them to breastfeed because their mother's milk does contain antibodies, which helps protect them against...."
227,IE,1,0,0.0017062404658645391,"It's Not My Fault That I'm Not Popular, anyone? I recently began reading it and I just want to give Tomoko a big hug. oh that's nice i guess i could be an intj instead. strokes one of those white fluf..."
231,IE,1,0,0.025354398414492607,intj isfp They have been taught to live a lie Have you notice a pattern in how the U.S.A enter ww1 and 2 right. They are going to sacrifice peoples lives on a ship and that is how that it could enter....
231,TF,0,1,0.7102641463279724,intj isfp They have been taught to live a lie Have you notice a pattern in how the U.S.A enter ww1 and 2 right. They are going to sacrifice peoples lives on a ship and that is how that it could enter....
234,IE,0,1,0.9973878264427185,You're not following the discussion... You're just taking one statement out of context and try to make yourself look good. You seriously can't do better than that? This reply is for the both of... Eve...
